B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
2558.0,253.0,79.0,130.0,191.0,81.0,98.0,135.0,104.0,140.0,322.0,253.0,331.0,127.0,164.0,123.0,27.0,"Clatskanie CCD, Columbia County, Oregon",009,90544,41
1657.0,62.0,101.0,97.0,96.0,124.0,146.0,44.0,33.0,50.0,189.0,183.0,208.0,169.0,30.0,109.0,16.0,"Rainier CCD, Columbia County, Oregon",009,92601,41
3905.0,144.0,86.0,268.0,96.0,170.0,196.0,101.0,151.0,100.0,372.0,434.0,701.0,413.0,371.0,192.0,110.0,"Scappoose CCD, Columbia County, Oregon",009,92805,41
1273.0,70.0,89.0,34.0,62.0,70.0,69.0,76.0,43.0,100.0,76.0,174.0,137.0,191.0,33.0,49.0,0.0,"Vernonia CCD, Columbia County, Oregon",009,93332,41
1018.0,37.0,11.0,0.0,0.0,31.0,14.0,101.0,60.0,11.0,56.0,121.0,185.0,118.0,125.0,84.0,64.0,"Powell Butte CCD, Crook County, Oregon",013,92550,41
1685.0,92.0,30.0,159.0,94.0,116.0,198.0,99.0,74.0,93.0,119.0,206.0,214.0,111.0,61.0,19.0,0.0,"Crooked River CCD, Crook County, Oregon",013,90765,41
413.0,39.0,26.0,24.0,35.0,35.0,19.0,8.0,14.0,22.0,24.0,39.0,57.0,21.0,10.0,7.0,33.0,"Moro CCD, Sherman County, Oregon",055,91989,41
366.0,29.0,23.0,18.0,36.0,18.0,27.0,16.0,34.0,17.0,17.0,50.0,38.0,20.0,2.0,6.0,15.0,"Wasco CCD, Sherman County, Oregon",055,93434,41
1417.0,101.0,73.0,84.0,108.0,61.0,63.0,81.0,139.0,92.0,128.0,169.0,112.0,103.0,56.0,29.0,18.0,"Dufur CCD, Wasco County, Oregon",065,90935,41
115.0,0.0,10.0,5.0,11.0,10.0,7.0,6.0,3.0,0.0,16.0,16.0,0.0,0.0,17.0,14.0,0.0,"Antelope CCD, Wasco County, Oregon",065,90085,41
8376.0,445.0,543.0,403.0,549.0,649.0,391.0,423.0,411.0,454.0,765.0,930.0,1194.0,462.0,290.0,267.0,200.0,"The Dalles CCD, Wasco County, Oregon",065,93196,41
227.0,23.0,0.0,8.0,9.0,28.0,5.0,22.0,15.0,22.0,20.0,25.0,17.0,12.0,16.0,5.0,0.0,"Warm Springs CCD, Wasco County, Oregon",065,93400,41
560.0,27.0,28.0,41.0,55.0,19.0,24.0,26.0,36.0,30.0,29.0,33.0,90.0,65.0,17.0,20.0,20.0,"Drewsey CCD, Harney County, Oregon",025,90918,41
2242.0,174.0,67.0,210.0,207.0,180.0,162.0,216.0,59.0,98.0,134.0,256.0,182.0,135.0,73.0,41.0,48.0,"Burns CCD, Harney County, Oregon",025,90391,41
277.0,16.0,23.0,7.0,17.0,49.0,7.0,18.0,2.0,4.0,35.0,27.0,25.0,13.0,12.0,8.0,14.0,"Diamond CCD, Harney County, Oregon",025,90901,41
1909.0,101.0,93.0,93.0,60.0,131.0,83.0,129.0,73.0,76.0,143.0,313.0,308.0,120.0,95.0,55.0,36.0,"Lowell CCD, Lane County, Oregon",039,91700,41
1989.0,242.0,114.0,158.0,93.0,190.0,144.0,127.0,179.0,101.0,124.0,130.0,185.0,73.0,127.0,2.0,0.0,"Oakridge CCD, Lane County, Oregon",039,92346,41
2210.0,50.0,174.0,122.0,105.0,215.0,54.0,55.0,85.0,111.0,167.0,197.0,383.0,98.0,144.0,113.0,137.0,"Pleasant Hill CCD, Lane County, Oregon",039,92482,41
5068.0,322.0,282.0,328.0,164.0,285.0,254.0,248.0,337.0,226.0,501.0,573.0,701.0,350.0,190.0,205.0,102.0,"Badger Mountain CCD, Lane County, Oregon",039,90187,41
2033.0,65.0,31.0,41.0,70.0,73.0,109.0,66.0,65.0,103.0,116.0,323.0,328.0,197.0,164.0,176.0,106.0,"Marcola CCD, Lane County, Oregon",039,91802,41
