B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
13637.0,7041.0,97.0,48.0,188.0,342.0,126.0,295.0,475.0,107.0,2387.0,418.0,1316.0,457.0,506.0,179.0,95.0,5.0,6596.0,37.0,14.0,43.0,138.0,191.0,234.0,295.0,135.0,2027.0,362.0,1351.0,819.0,703.0,176.0,57.0,14.0,"Grants CCD, Cibola County, New Mexico",006,91380,35
1338.0,677.0,11.0,5.0,8.0,33.0,32.0,20.0,38.0,8.0,220.0,19.0,146.0,66.0,26.0,45.0,0.0,0.0,661.0,56.0,12.0,13.0,25.0,21.0,32.0,28.0,5.0,144.0,37.0,158.0,52.0,44.0,30.0,0.0,4.0,"Zuni-Ramah Navajo CCD, Cibola County, New Mexico",006,93900,35
118.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,32.0,15.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,"Fence Lake CCD, Cibola County, New Mexico",006,91320,35
2903.0,1380.0,0.0,12.0,21.0,20.0,9.0,33.0,59.0,2.0,667.0,69.0,275.0,79.0,113.0,21.0,0.0,0.0,1523.0,0.0,15.0,18.0,63.0,22.0,23.0,69.0,0.0,469.0,47.0,364.0,224.0,156.0,43.0,10.0,0.0,"Laguna CCD, Cibola County, New Mexico",006,91710,35
276.0,66.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,11.0,126.0,13.0,9.0,7.0,5.0,18.0,0.0,0.0,"Vaughn CCD, Guadalupe County, New Mexico",019,93660,35
349.0,304.0,0.0,16.0,22.0,0.0,59.0,95.0,0.0,0.0,74.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,"Dilia CCD, Guadalupe County, New Mexico",019,90990,35
1260.0,588.0,0.0,10.0,2.0,1.0,20.0,9.0,4.0,5.0,155.0,34.0,254.0,38.0,38.0,18.0,0.0,0.0,672.0,0.0,2.0,10.0,10.0,13.0,32.0,48.0,10.0,298.0,22.0,139.0,14.0,34.0,40.0,0.0,0.0,"East De Baca CCD, De Baca County, New Mexico",011,91110,35
111.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,41.0,0.0,0.0,6.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,3.0,5.0,6.0,0.0,0.0,0.0,"West De Baca CCD, De Baca County, New Mexico",011,93750,35
2793.0,1728.0,0.0,35.0,0.0,38.0,57.0,110.0,56.0,31.0,675.0,64.0,339.0,34.0,190.0,86.0,13.0,0.0,1065.0,5.0,0.0,1.0,51.0,77.0,35.0,14.0,16.0,384.0,80.0,165.0,111.0,58.0,59.0,9.0,0.0,"Santa Rosa CCD, Guadalupe County, New Mexico",019,92910,35
1854.0,985.0,0.0,8.0,4.0,13.0,13.0,16.0,38.0,10.0,303.0,20.0,259.0,105.0,151.0,45.0,0.0,0.0,869.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,534.0,8.0,99.0,77.0,86.0,45.0,0.0,10.0,"Reserve CCD, Catron County, New Mexico",003,92580,35
1104.0,544.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,73.0,0.0,112.0,67.0,159.0,91.0,0.0,21.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,236.0,19.0,121.0,18.0,111.0,45.0,0.0,0.0,"Quemado CCD, Catron County, New Mexico",003,92460,35
2876.0,1486.0,17.0,7.0,62.0,42.0,52.0,33.0,59.0,26.0,527.0,83.0,243.0,130.0,149.0,56.0,0.0,0.0,1390.0,47.0,4.0,45.0,77.0,37.0,77.0,24.0,27.0,456.0,137.0,200.0,84.0,99.0,72.0,4.0,0.0,"North Hidalgo CCD, Hidalgo County, New Mexico",023,92250,35
239.0,137.0,0.0,0.0,0.0,10.0,3.0,0.0,4.0,0.0,41.0,9.0,22.0,10.0,31.0,4.0,0.0,3.0,102.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,18.0,11.0,22.0,15.0,15.0,0.0,0.0,"South Hidalgo CCD, Hidalgo County, New Mexico",023,93180,35
2704.0,1504.0,56.0,113.0,186.0,30.0,129.0,50.0,145.0,17.0,470.0,90.0,150.0,54.0,9.0,5.0,0.0,0.0,1200.0,21.0,123.0,70.0,133.0,78.0,83.0,70.0,33.0,312.0,55.0,121.0,6.0,68.0,27.0,0.0,0.0,"Deming North CCD, Luna County, New Mexico",029,90900,35
13551.0,6393.0,177.0,172.0,92.0,347.0,284.0,430.0,380.0,177.0,2439.0,157.0,1109.0,281.0,283.0,55.0,0.0,10.0,7158.0,357.0,152.0,113.0,306.0,243.0,405.0,457.0,168.0,2414.0,170.0,1235.0,543.0,380.0,182.0,4.0,29.0,"Red Rock CCD, McKinley County, New Mexico",031,92535,35
