B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
1143.0,96.0,96.0,59.0,42.0,66.0,80.0,35.0,116.0,108.0,83.0,86.0,139.0,50.0,24.0,18.0,45.0,"East Logan CCD, Logan County, Oklahoma",083,90910,40
12589.0,659.0,580.0,726.0,750.0,491.0,520.0,367.0,437.0,504.0,887.0,1396.0,1765.0,1049.0,765.0,972.0,721.0,"Guthrie CCD, Logan County, Oklahoma",083,91222,40
457.0,39.0,17.0,34.0,13.0,26.0,28.0,38.0,16.0,10.0,48.0,55.0,75.0,25.0,23.0,10.0,0.0,"North Logan CCD, Logan County, Oklahoma",083,92197,40
1161.0,65.0,87.0,71.0,59.0,67.0,84.0,99.0,68.0,68.0,130.0,128.0,126.0,70.0,17.0,15.0,7.0,"North Craig CCD, Craig County, Oklahoma",035,92106,40
934.0,46.0,34.0,58.0,46.0,68.0,67.0,45.0,97.0,25.0,85.0,70.0,131.0,50.0,50.0,43.0,19.0,"Vinita West CCD, Craig County, Oklahoma",035,93484,40
3318.0,284.0,265.0,248.0,288.0,282.0,251.0,151.0,165.0,189.0,279.0,352.0,251.0,122.0,74.0,80.0,37.0,"Vinita East CCD, Craig County, Oklahoma",035,93471,40
8380.0,242.0,284.0,317.0,210.0,460.0,331.0,305.0,426.0,401.0,670.0,1149.0,1195.0,879.0,563.0,499.0,449.0,"South Tulsa CCD, Tulsa County, Oklahoma",143,93107,40
5318.0,225.0,233.0,312.0,197.0,370.0,263.0,195.0,226.0,303.0,459.0,454.0,949.0,436.0,311.0,267.0,118.0,"North Tulsa CCD, Tulsa County, Oklahoma",143,92236,40
236373.0,18036.0,11662.0,12571.0,13368.0,11937.0,12522.0,12190.0,12446.0,10134.0,19290.0,24408.0,26808.0,17661.0,10600.0,11119.0,11621.0,"Tulsa CCD, Tulsa County, Oklahoma",143,93380,40
17712.0,1156.0,1064.0,1030.0,1072.0,969.0,1030.0,957.0,741.0,769.0,1393.0,1901.0,2054.0,1362.0,674.0,680.0,860.0,"Bartlesville CCD, Washington County, Oklahoma",147,90208,40
904.0,52.0,58.0,71.0,35.0,37.0,50.0,58.0,32.0,26.0,63.0,85.0,158.0,74.0,54.0,25.0,26.0,"Copan CCD, Washington County, Oklahoma",147,90663,40
2072.0,129.0,68.0,47.0,126.0,123.0,126.0,179.0,187.0,79.0,163.0,255.0,189.0,192.0,66.0,48.0,95.0,"Ochelata-Ramona CCD, Washington County, Oklahoma",147,92366,40
602.0,56.0,34.0,39.0,20.0,15.0,20.0,10.0,31.0,8.0,72.0,88.0,72.0,61.0,25.0,22.0,29.0,"West Canadian CCD, Canadian County, Oklahoma",017,93679,40
