B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
9.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"Morehouse town, Hamilton County, New York",041,48340,36
131.0,7.0,13.0,2.0,8.0,7.0,7.0,1.0,4.0,7.0,17.0,12.0,13.0,11.0,10.0,5.0,7.0,"Long Lake town, Hamilton County, New York",041,43412,36
190.0,5.0,18.0,11.0,19.0,12.0,10.0,2.0,6.0,9.0,16.0,33.0,18.0,20.0,6.0,3.0,2.0,"Wells town, Hamilton County, New York",041,79059,36
78.0,5.0,5.0,1.0,3.0,0.0,9.0,4.0,3.0,3.0,4.0,2.0,15.0,12.0,4.0,8.0,0.0,"Benson town, Hamilton County, New York",041,05958,36
41.0,4.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,7.0,7.0,0.0,0.0,4.0,2.0,"Inlet town, Hamilton County, New York",041,37495,36
1560.0,153.0,86.0,46.0,92.0,58.0,53.0,92.0,49.0,85.0,185.0,117.0,210.0,188.0,73.0,47.0,26.0,"Argyle town, Washington County, New York",115,02561,36
791.0,12.0,93.0,14.0,14.0,30.0,22.0,9.0,37.0,40.0,42.0,151.0,82.0,110.0,27.0,77.0,31.0,"Cambridge town, Washington County, New York",115,11836,36
460.0,28.0,48.0,47.0,36.0,51.0,27.0,6.0,36.0,24.0,19.0,45.0,42.0,31.0,19.0,1.0,0.0,"Wirt town, Allegany County, New York",003,82623,36
335.0,8.0,19.0,16.0,20.0,15.0,2.0,12.0,22.0,24.0,36.0,36.0,65.0,14.0,28.0,10.0,8.0,"Alma town, Allegany County, New York",003,01429,36
82.0,8.0,4.0,8.0,10.0,3.0,5.0,2.0,9.0,6.0,7.0,6.0,6.0,3.0,1.0,4.0,0.0,"Birdsall town, Allegany County, New York",003,06717,36
