B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fort Campbell CCD, Trigg County, Kentucky",221,91290,21
808.0,25.0,30.0,33.0,26.0,54.0,33.0,16.0,62.0,56.0,72.0,82.0,73.0,78.0,86.0,62.0,20.0,"East Simpson CCD, Simpson County, Kentucky",213,91101,21
536.0,62.0,17.0,38.0,66.0,17.0,29.0,26.0,10.0,45.0,123.0,21.0,49.0,23.0,1.0,3.0,6.0,"Mammoth Cave CCD, Edmonson County, Kentucky",061,92212,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kentucky Bend CCD, Fulton County, Kentucky",075,91918,21
2038.0,244.0,338.0,115.0,111.0,103.0,125.0,127.0,85.0,105.0,222.0,141.0,195.0,94.0,9.0,0.0,24.0,"Annville CCD, Jackson County, Kentucky",109,90076,21
1158.0,186.0,123.0,38.0,47.0,41.0,77.0,49.0,79.0,100.0,112.0,96.0,187.0,23.0,0.0,0.0,0.0,"Sandgap CCD, Jackson County, Kentucky",109,93080,21
2147.0,80.0,185.0,217.0,96.0,65.0,161.0,40.0,153.0,26.0,204.0,211.0,250.0,211.0,64.0,105.0,79.0,"Hilda-Triplett CCD, Rowan County, Kentucky",205,91725,21
27679.0,2142.0,1345.0,1344.0,1400.0,1395.0,1546.0,1094.0,1260.0,1182.0,2229.0,2704.0,3290.0,2358.0,1673.0,1557.0,1160.0,"Newport-Fort Thomas CCD, Campbell County, Kentucky",037,92545,21
1424.0,44.0,20.0,17.0,78.0,58.0,116.0,63.0,50.0,14.0,72.0,133.0,217.0,125.0,149.0,117.0,151.0,"South Woodford CCD, Woodford County, Kentucky",239,93308,21
2789.0,167.0,36.0,72.0,241.0,257.0,278.0,355.0,325.0,185.0,280.0,323.0,140.0,102.0,13.0,9.0,6.0,"Fort Campbell CCD, Christian County, Kentucky",047,91288,21
15702.0,2105.0,1151.0,1197.0,934.0,858.0,773.0,934.0,1149.0,594.0,997.0,1518.0,1352.0,802.0,520.0,339.0,479.0,"Hopkinsville CCD, Christian County, Kentucky",047,91768,21
2088.0,212.0,119.0,75.0,129.0,141.0,117.0,58.0,198.0,92.0,193.0,222.0,328.0,106.0,56.0,28.0,14.0,"Crofton CCD, Christian County, Kentucky",047,90928,21
963.0,77.0,63.0,17.0,28.0,1.0,34.0,13.0,73.0,133.0,67.0,65.0,150.0,65.0,36.0,86.0,55.0,"LaFayette CCD, Christian County, Kentucky",047,91960,21
19301.0,1987.0,1402.0,1414.0,1375.0,1129.0,1557.0,1051.0,991.0,913.0,1460.0,1712.0,2020.0,874.0,615.0,385.0,416.0,"Owensboro CCD, Daviess County, Kentucky",059,92624,21
